kernel,target,phase,entry,symbol,source_bindings,physical_bindings,input_policy,repetitions,numeric,max_absolute_error,max_relative_error,throughput,unit,previous_weft,source,ratio,change_percent,log,local_artifacts,remote_artifacts
mul_mat_f32,SG2044,decode,examples/kernels/dense/gemm_f32.py,gemm_f32,"{""MC"":64,""MR"":2,""NC"":16,""NR"":2}","{""lmul_eighths"":16,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",dense-fixed-values,10,within-tolerance,0,0,2.553196,GOP/s,2.501721,1.717123,1.486903,2.058,/tmp/weft-closure-regression.cHyRjn/sg2044-040-mul_mat_f32-decode.log,/tmp/weft-mul-mat.RhPEoV,rvv:/tmp/weft-mul-mat.WjHKKb
iq3_s_q8_k,SG2044,decode,examples/kernels/vec_dot/iq3_s_q8_k.py,quantized_vec_dot_iq3_s_q8_k,{},"{""lmul_eighths"":32,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,1.824628,GOP/s,1.763976,1.193213,1.529172,3.438,/tmp/weft-closure-regression.cHyRjn/final-sg2044-000-iq3_s_q8_k-decode.log,/tmp/weft-quantized-vec-dot.0wH1W1,rvv:/tmp/weft-quantized-vec-dot.54ceab
mul_mat_iq4_xs,SG2044,prefill,examples/kernels/mul_mat/iq4_xs.py,production_mul_mat_iq4_xs,"{""MC"":16,""MR"":2,""NC"":32,""NR"":4}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.000549316406,5.91296121e-05,8.982014,GOP/s,8.857568,5.829310,1.540837,1.405,/tmp/weft-closure-regression.cHyRjn/sg2044-042-mul_mat_iq4_xs-prefill.log,/tmp/weft-mul-mat.7XLX4F,rvv:/tmp/weft-mul-mat.ZkAMk1
iq4_xs_q8_k,K1/X60,decode,examples/kernels/vec_dot/iq4_xs_q8_k.py,quantized_vec_dot_iq4_xs_q8_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.00146484375,2.09938253e-07,2.502735,GOP/s,2.624126,1.713500,1.460598,-4.626,/tmp/weft-closure-regression.cHyRjn/k1-050-iq4_xs_q8_k-decode.log,/tmp/weft-quantized-vec-dot.UhS3Zr,k1:/tmp/weft-quantized-vec-dot.0Nw586
dequantize_row_iq2_xs,SG2044,tensor,examples/kernels/dequantize/iq2_xs.py,row_dequantize_iq2_xs,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,707.520155,MEl/s,705.431767,460.114658,1.537704,0.296,/tmp/weft-closure-regression.cHyRjn/sg2044-043-dequantize_row_iq2_xs-tensor.log,/tmp/weft-row-dequantize.DeYC3Y,rvv:/tmp/weft-row-dequantize.irEvXh
dequantize_row_iq2_s,K1/X60,tensor,examples/kernels/dequantize/iq2_s.py,row_dequantize_iq2_s,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,213.462627,MEl/s,225.564634,146.691980,1.455176,-5.365,/tmp/weft-closure-regression.cHyRjn/optimized-k1-005-dequantize_row_iq2_s-tensor.log,/tmp/weft-row-dequantize.XZTKq3,k1:/tmp/weft-row-dequantize.qT0TuU
mul_mat_iq4_xs,K1/X60,decode,examples/kernels/mul_mat/iq4_xs_decode.py,production_mul_mat_iq4_xs_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.000366210938,1.29730179e-06,2.490581,GOP/s,2.613976,1.692141,1.471852,-4.721,/tmp/weft-closure-regression.cHyRjn/k1-052-mul_mat_iq4_xs-decode.log,/tmp/weft-mul-mat.rvVUPV,k1:/tmp/weft-mul-mat.uCxuIZ
dequantize_row_iq2_xxs,SG2044,tensor,examples/kernels/dequantize/iq2_xxs.py,row_dequantize_iq2_xxs,{},"{""lmul_eighths"":16,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,357.295574,MEl/s,692.394905,443.356980,0.805887,-48.397,/tmp/weft-closure-regression.cHyRjn/optimized-sg2044-015-dequantize_row_iq2_xxs-tensor.log,/tmp/weft-row-dequantize.dHtwML,rvv:/tmp/weft-row-dequantize.HpdYPL
dequantize_row_iq2_s,SG2044,tensor,examples/kernels/dequantize/iq2_s.py,row_dequantize_iq2_s,{},"{""lmul_eighths"":64,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,345.156714,MEl/s,673.905403,426.506007,0.809266,-48.783,/tmp/weft-closure-regression.cHyRjn/optimized-sg2044-016-dequantize_row_iq2_s-tensor.log,/tmp/weft-row-dequantize.yx2OWB,rvv:/tmp/weft-row-dequantize.rmcgfg
dequantize_row_mxfp4,K1/X60,tensor,examples/kernels/dequantize/mxfp4.py,row_dequantize_mxfp4,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,261.445027,MEl/s,260.447510,164.129294,1.592921,0.383,/tmp/weft-closure-regression.cHyRjn/k1-053-dequantize_row_mxfp4-tensor.log,/tmp/weft-row-dequantize.sKNgCv,k1:/tmp/weft-row-dequantize.Y1gkea
mul_mat_q4_k,K1/X60,prefill,examples/kernels/mul_mat/q4_k_staged.py,production_mul_mat_q4_k_staged,"{""KC"":512,""MC"":8,""MR"":2,""NC"":64}","{""lmul_eighths"":16,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":2}",valid-quantized-record-replicated,10,within-tolerance,0,0,4.027256,GOP/s,4.032099,2.508977,1.605139,-0.120,/tmp/weft-closure-regression.cHyRjn/repair1-k1-002-mul_mat_q4_k-prefill.log,/tmp/weft-mul-mat.7sYDGR,k1:/tmp/weft-mul-mat.JCsFu3
mul_mat_iq3_s,SG2044,decode,examples/kernels/mul_mat/iq3_s.py,production_mul_mat_iq3_s,{},"{""lmul_eighths"":32,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,1.832357,GOP/s,1.777623,1.097783,1.669143,3.079,/tmp/weft-closure-regression.cHyRjn/final-sg2044-001-mul_mat_iq3_s-decode.log,/tmp/weft-mul-mat.2Ps06V,rvv:/tmp/weft-mul-mat.YVLqWR
mul_mat_q5_0,K1/X60,prefill,examples/kernels/mul_mat/q5_0.py,production_mul_mat_q5_0,"{""MC"":16,""MR"":4,""NC"":32,""NR"":2}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,2.281910,GOP/s,3.073122,1.847937,1.234842,-25.746,/tmp/weft-closure-regression.cHyRjn/k1-055-mul_mat_q5_0-prefill.log,/tmp/weft-mul-mat.RQmAKs,k1:/tmp/weft-mul-mat.b93lSx
mul_mat_tq2_0,SG2044,prefill,examples/kernels/mul_mat/tq2_0.py,production_mul_mat_tq2_0,"{""MC"":16,""MR"":4,""NC"":32,""NR"":2}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,20.804097,GOP/s,20.312364,11.988708,1.735308,2.421,/tmp/weft-closure-regression.cHyRjn/sg2044-047-mul_mat_tq2_0-prefill.log,/tmp/weft-mul-mat.OVi00O,rvv:/tmp/weft-mul-mat.1NmbXK
dequantize_row_q5_0,K1/X60,tensor,examples/kernels/dequantize/q5_0.py,row_dequantize_q5_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,276.417409,MEl/s,274.278788,159.625889,1.731658,0.780,/tmp/weft-closure-regression.cHyRjn/k1-056-dequantize_row_q5_0-tensor.log,/tmp/weft-row-dequantize.cxYqYp,k1:/tmp/weft-row-dequantize.lIqM7v
dequantize_row_q4_0,SG2044,tensor,examples/kernels/dequantize/q4_0.py,row_dequantize_q4_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,735.723413,MEl/s,736.463633,427.166253,1.722335,-0.101,/tmp/weft-closure-regression.cHyRjn/sg2044-048-dequantize_row_q4_0-tensor.log,/tmp/weft-row-dequantize.8rmo9d,rvv:/tmp/weft-row-dequantize.ojOwkC
mul_mat_q5_k,SG2044,prefill,examples/kernels/mul_mat/q5_k.py,production_mul_mat_q5_k,"{""MC"":16,""MR"":2,""NC"":32,""NR"":4}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.00048828125,3.00342359e-05,7.459462,GOP/s,7.423472,4.099214,1.819730,0.485,/tmp/weft-closure-regression.cHyRjn/sg2044-049-mul_mat_q5_k-prefill.log,/tmp/weft-mul-mat.Nikr6N,rvv:/tmp/weft-mul-mat.I9zzi3
dequantize_row_iq2_xs,K1/X60,tensor,examples/kernels/dequantize/iq2_xs.py,row_dequantize_iq2_xs,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,251.545930,MEl/s,252.385453,136.691485,1.840246,-0.333,/tmp/weft-closure-regression.cHyRjn/k1-057-dequantize_row_iq2_xs-tensor.log,/tmp/weft-row-dequantize.1b4f2c,k1:/tmp/weft-row-dequantize.GWyBrr
dequantize_row_q4_1,K1/X60,tensor,examples/kernels/dequantize/q4_1.py,row_dequantize_q4_1,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,276.088851,MEl/s,278.188080,150.375552,1.835996,-0.755,/tmp/weft-closure-regression.cHyRjn/k1-058-dequantize_row_q4_1-tensor.log,/tmp/weft-row-dequantize.ABJY5N,k1:/tmp/weft-row-dequantize.RLuJhm
mul_mat_q5_k,K1/X60,prefill,examples/kernels/mul_mat/q5_k.py,production_mul_mat_q5_k,"{""MC"":16,""MR"":2,""NC"":32,""NR"":4}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.00048828125,3.00342359e-05,2.603708,GOP/s,2.436203,1.262649,2.062100,6.876,/tmp/weft-closure-regression.cHyRjn/k1-059-mul_mat_q5_k-prefill.log,/tmp/weft-mul-mat.fxNO9q,k1:/tmp/weft-mul-mat.a1xJ5G
mul_mat_q5_0,SG2044,prefill,examples/kernels/mul_mat/q5_0.py,production_mul_mat_q5_0,"{""MC"":16,""MR"":4,""NC"":32,""NR"":2}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,7.510873,GOP/s,10.459428,5.351731,1.403447,-28.190,/tmp/weft-closure-regression.cHyRjn/sg2044-050-mul_mat_q5_0-prefill.log,/tmp/weft-mul-mat.19Kbqj,rvv:/tmp/weft-mul-mat.41g1IY
dequantize_row_iq3_xxs,K1/X60,tensor,examples/kernels/dequantize/iq3_xxs.py,row_dequantize_iq3_xxs,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,288.614396,MEl/s,294.803119,148.399270,1.944851,-2.099,/tmp/weft-closure-regression.cHyRjn/optimized-k1-006-dequantize_row_iq3_xxs-tensor.log,/tmp/weft-row-dequantize.Krhbx9,k1:/tmp/weft-row-dequantize.Vt2WVA
dequantize_row_q5_1,K1/X60,tensor,examples/kernels/dequantize/q5_1.py,row_dequantize_q5_1,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,293.578341,MEl/s,293.413108,147.564155,1.989496,0.056,/tmp/weft-closure-regression.cHyRjn/k1-061-dequantize_row_q5_1-tensor.log,/tmp/weft-row-dequantize.jysrqU,k1:/tmp/weft-row-dequantize.yBzXHN
dequantize_row_q4_1,SG2044,tensor,examples/kernels/dequantize/q4_1.py,row_dequantize_q4_1,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,735.806017,MEl/s,734.955059,368.226321,1.998244,0.116,/tmp/weft-closure-regression.cHyRjn/sg2044-051-dequantize_row_q4_1-tensor.log,/tmp/weft-row-dequantize.Oh5TDt,rvv:/tmp/weft-row-dequantize.87Mk2z
mul_mat_q8_0,SG2044,prefill,examples/kernels/mul_mat/q8_0.py,production_mul_mat_q8_0,"{""MC"":16,""MR"":4,""NC"":32,""NR"":2}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":2,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,8.473635,GOP/s,8.185121,4.011235,2.112475,3.525,/tmp/weft-closure-regression.cHyRjn/sg2044-052-mul_mat_q8_0-prefill.log,/tmp/weft-mul-mat.0dkwtT,rvv:/tmp/weft-mul-mat.qcjmWD
mul_mat_nvfp4,SG2044,decode,examples/kernels/mul_mat/nvfp4_decode.py,production_mul_mat_nvfp4_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,0.601073,GOP/s,0.637388,0.303237,1.982189,-5.697,/tmp/weft-closure-regression.cHyRjn/sg2044-053-mul_mat_nvfp4-decode.log,/tmp/weft-mul-mat.DIW4QA,rvv:/tmp/weft-mul-mat.RiTSZA
nvfp4_q8_0,SG2044,decode,examples/kernels/vec_dot/nvfp4_q8_0.py,quantized_vec_dot_nvfp4_q8_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,0.671673,GOP/s,0.639763,0.302702,2.218925,4.988,/tmp/weft-closure-regression.cHyRjn/sg2044-054-nvfp4_q8_0-decode.log,/tmp/weft-quantized-vec-dot.Rs5roI,rvv:/tmp/weft-quantized-vec-dot.N4P3ew
dequantize_row_q4_k,K1/X60,tensor,examples/kernels/dequantize/q4_k.py,row_dequantize_q4_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,515.898174,MEl/s,361.511083,167.307230,3.083538,42.706,/tmp/weft-closure-regression.cHyRjn/optimized-k1-007-dequantize_row_q4_k-tensor.log,/tmp/weft-row-dequantize.uNQ8TV,k1:/tmp/weft-row-dequantize.Wp3TVC
dequantize_row_q5_k,K1/X60,tensor,examples/kernels/dequantize/q5_k.py,row_dequantize_q5_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,245.629672,MEl/s,243.339626,112.098412,2.191197,0.941,/tmp/weft-closure-regression.cHyRjn/optimized-k1-008-dequantize_row_q5_k-tensor.log,/tmp/weft-row-dequantize.CM3xN8,k1:/tmp/weft-row-dequantize.cBHwcO
dequantize_row_iq4_xs,K1/X60,tensor,examples/kernels/dequantize/iq4_xs.py,row_dequantize_iq4_xs,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,357.294813,MEl/s,343.677897,157.965043,2.261860,3.962,/tmp/weft-closure-regression.cHyRjn/optimized-k1-009-dequantize_row_iq4_xs-tensor.log,/tmp/weft-row-dequantize.jsNZZL,k1:/tmp/weft-row-dequantize.gATDY3
dequantize_row_q6_k,SG2044,tensor,examples/kernels/dequantize/q6_k.py,row_dequantize_q6_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,320.872085,MEl/s,423.521448,193.883766,1.654971,-24.237,/tmp/weft-closure-regression.cHyRjn/optimized-sg2044-017-dequantize_row_q6_k-tensor.log,/tmp/weft-row-dequantize.UVhDJT,rvv:/tmp/weft-row-dequantize.T34uiy
dequantize_row_q8_0,SG2044,tensor,examples/kernels/dequantize/q8_0.py,row_dequantize_q8_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,725.526959,MEl/s,724.484229,331.203030,2.190581,0.144,/tmp/weft-closure-regression.cHyRjn/sg2044-056-dequantize_row_q8_0-tensor.log,/tmp/weft-row-dequantize.a5we0C,rvv:/tmp/weft-row-dequantize.anNuP0
dequantize_row_q2_k,K1/X60,tensor,examples/kernels/dequantize/q2_k.py,row_dequantize_q2_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,283.595222,MEl/s,300.716750,135.461938,2.093542,-5.694,/tmp/weft-closure-regression.cHyRjn/optimized-k1-010-dequantize_row_q2_k-tensor.log,/tmp/weft-row-dequantize.3vMxBm,k1:/tmp/weft-row-dequantize.oWPTPg
dequantize_row_q6_k,K1/X60,tensor,examples/kernels/dequantize/q6_k.py,row_dequantize_q6_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,237.455150,MEl/s,245.641447,101.395625,2.341868,-3.333,/tmp/weft-closure-regression.cHyRjn/optimized-k1-011-dequantize_row_q6_k-tensor.log,/tmp/weft-row-dequantize.7nrdfw,k1:/tmp/weft-row-dequantize.3aXu2o
dequantize_row_q3_k,K1/X60,tensor,examples/kernels/dequantize/q3_k.py,row_dequantize_q3_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,249.697493,MEl/s,280.421056,114.227230,2.185972,-10.956,/tmp/weft-closure-regression.cHyRjn/optimized-k1-012-dequantize_row_q3_k-tensor.log,/tmp/weft-row-dequantize.syWCOF,k1:/tmp/weft-row-dequantize.gaird9
iq4_xs_q8_k,SG2044,decode,examples/kernels/vec_dot/iq4_xs_q8_k.py,quantized_vec_dot_iq4_xs_q8_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.00146484375,2.09938253e-07,6.606590,GOP/s,6.654876,2.694378,2.451991,-0.726,/tmp/weft-closure-regression.cHyRjn/sg2044-057-iq4_xs_q8_k-decode.log,/tmp/weft-quantized-vec-dot.uJbzO5,rvv:/tmp/weft-quantized-vec-dot.zRys1i
dequantize_row_iq2_xxs,K1/X60,tensor,examples/kernels/dequantize/iq2_xxs.py,row_dequantize_iq2_xxs,{},"{""lmul_eighths"":16,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,441.130097,MEl/s,372.473967,148.438660,2.971801,18.432,/tmp/weft-closure-regression.cHyRjn/optimized-k1-013-dequantize_row_iq2_xxs-tensor.log,/tmp/weft-row-dequantize.B3LD6X,k1:/tmp/weft-row-dequantize.ZdozoM
dequantize_row_nvfp4,K1/X60,tensor,examples/kernels/dequantize/nvfp4.py,row_dequantize_nvfp4,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,206.262454,MEl/s,254.812781,100.971723,2.042774,-19.053,/tmp/weft-closure-regression.cHyRjn/optimized-k1-014-dequantize_row_nvfp4-tensor.log,/tmp/weft-row-dequantize.62PFOE,k1:/tmp/weft-row-dequantize.zxYFEs
dequantize_row_q4_0,K1/X60,tensor,examples/kernels/dequantize/q4_0.py,row_dequantize_q4_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,434.582150,MEl/s,433.034638,170.608773,2.547244,0.357,/tmp/weft-closure-regression.cHyRjn/k1-070-dequantize_row_q4_0-tensor.log,/tmp/weft-row-dequantize.OTueyr,k1:/tmp/weft-row-dequantize.5voLeo
mul_mat_iq4_xs,SG2044,decode,examples/kernels/mul_mat/iq4_xs_decode.py,production_mul_mat_iq4_xs_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.000366210938,1.29730179e-06,6.771940,GOP/s,6.969003,2.696453,2.511425,-2.828,/tmp/weft-closure-regression.cHyRjn/sg2044-058-mul_mat_iq4_xs-decode.log,/tmp/weft-mul-mat.r9h12i,rvv:/tmp/weft-mul-mat.hk4JNE
dequantize_row_iq1_m,K1/X60,tensor,examples/kernels/dequantize/iq1_m.py,row_dequantize_iq1_m,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,349.318900,MEl/s,316.643861,121.667900,2.871085,10.319,/tmp/weft-closure-regression.cHyRjn/optimized-k1-015-dequantize_row_iq1_m-tensor.log,/tmp/weft-row-dequantize.anjfc4,k1:/tmp/weft-row-dequantize.zVa0od
dequantize_row_q8_0,K1/X60,tensor,examples/kernels/dequantize/q8_0.py,row_dequantize_q8_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,503.681720,MEl/s,501.532409,184.053964,2.736598,0.429,/tmp/weft-closure-regression.cHyRjn/k1-072-dequantize_row_q8_0-tensor.log,/tmp/weft-row-dequantize.Ka9I2j,k1:/tmp/weft-row-dequantize.c4ilM5
dequantize_row_iq4_nl,K1/X60,tensor,examples/kernels/dequantize/iq4_nl.py,row_dequantize_iq4_nl,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,440.397228,MEl/s,441.125991,155.038185,2.840573,-0.165,/tmp/weft-closure-regression.cHyRjn/k1-073-dequantize_row_iq4_nl-tensor.log,/tmp/weft-row-dequantize.nN8mmm,k1:/tmp/weft-row-dequantize.JKIpjM
dequantize_row_tq2_0,K1/X60,tensor,examples/kernels/dequantize/tq2_0.py,row_dequantize_tq2_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,574.598478,MEl/s,603.410895,173.628831,3.309349,-4.775,/tmp/weft-closure-regression.cHyRjn/k1-074-dequantize_row_tq2_0-tensor.log,/tmp/weft-row-dequantize.ueunmk,k1:/tmp/weft-row-dequantize.UivqST
dequantize_row_iq1_s,K1/X60,tensor,examples/kernels/dequantize/iq1_s.py,row_dequantize_iq1_s,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,533.359139,MEl/s,452.828543,129.806058,4.108893,17.784,/tmp/weft-closure-regression.cHyRjn/optimized-k1-016-dequantize_row_iq1_s-tensor.log,/tmp/weft-row-dequantize.G9qayq,k1:/tmp/weft-row-dequantize.rpslPL
q5_k_q8_k,SG2044,decode,examples/kernels/vec_dot/q5_k_q8_k.py,quantized_vec_dot_q5_k_q8_k,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.00048828125,1.1541925e-07,4.347124,GOP/s,4.341921,1.156774,3.757972,0.120,/tmp/weft-closure-regression.cHyRjn/sg2044-059-q5_k_q8_k-decode.log,/tmp/weft-quantized-vec-dot.GC7sK9,rvv:/tmp/weft-quantized-vec-dot.lH1k1F
